,open,high,low,close,real_volume,SMA,WMA,Momentum,StochasticD,StochasticK,Williams,RSI,MACD,ADO,CCI,direcao,time
20,0.11608187134502926,0.11061946902654865,0.11447020839448195,0.11146963919037842,0.3329086580371868,0.108694991951894,0.10684322358765419,0.5422848664688428,0.23540148040709757,0.7185619294550972,0.28143807054490266,0.19942027455346523,0.4242920366474619,0.9120074967247312,0.2909509755824088,1.0,2018-12-19
21,0.11403508771929824,0.10265486725663717,0.10683886116818316,0.10325608682898207,0.27161506190985846,0.1052327876818421,0.10320146327572227,0.516320474777448,0.20941667595968924,0.6867579061222338,0.3132420938777662,0.13373127961346132,0.41563857381314084,0.8700721873129852,0.22270706350531583,1.0,2018-12-20
22,0.1043859649122807,0.09882005899705013,0.10566480774875257,0.10384276914051038,0.16445695089671902,0.10161873234731425,0.10029353135747301,0.5541543026706232,0.19274980882563789,0.716108129399699,0.28389187060030097,0.06684317718472865,0.40721858442033293,0.8952722920406933,0.2308219663825606,1.0,2018-12-21
23,0.10175438596491226,0.10235988200589971,0.10302318755503374,0.1120563215019067,0.13676143411644875,0.10034318340571616,0.09957065562638276,0.5793768545994066,0.2447198393634621,0.7628603905258712,0.23713960947412877,0.04595458605808567,0.4008178109261481,0.8916722770795922,0.31654109756535265,1.0,2018-12-26
24,0.11228070175438595,0.10560471976401178,0.11270912826533606,0.11176298034614254,0.1304622113368909,0.09921948552859403,0.09902302249676898,0.577893175074184,0.2788727155751001,0.772202026217767,0.22779797378223293,0.028275515275381302,0.3961379120592601,0.8847491713851667,0.43630016239684144,1.0,2018-12-27
25,0.11871345029239766,0.1150442477876106,0.12151452891106547,0.12320328542094452,0.10450432488932304,0.09924985574148917,0.10081378283060607,0.6053412462908012,0.34033761724659095,0.8472672587997561,0.15273274120024383,0.03382449196040138,0.39478663779044354,0.9343581687612201,0.7044860688850325,1.0,2018-12-28
26,0.12368421052631581,0.13038348082595871,0.12356912239506894,0.13845702552068054,0.19396663549554163,0.10079873659914398,0.10544675910713897,0.6520771513353116,0.43966442889214613,0.9288204746050517,0.07117952539494822,0.06857247575261738,0.39824407378850313,0.9002038193846674,0.8881518729812428,0.0,2019-01-02
27,0.1391812865497076,0.13746312684365783,0.14059289697681243,0.14491053094749187,0.1745133926001807,0.10334983448234011,0.11100523537271911,0.6735905044510385,0.515247450703259,0.8710131332082558,0.12898686679174415,0.12034128056728477,0.40581286525419424,0.8985953827740173,0.9007483016056546,0.0,2019-01-03
28,0.14912280701754385,0.1386430678466077,0.1482242442031112,0.14579055441478436,0.12636651737338364,0.10620463449448822,0.11626798974830782,0.6995548961424333,0.5846835741635472,0.8502466376988029,0.14975336230119693,0.17544089919329675,0.41594039900801716,0.8944252296969049,0.7767483286947259,0.0,2019-01-04
29,0.14912280701754385,0.14985250737463127,0.15057235104197242,0.15019067175124665,0.2311419559728019,0.11048683451271027,0.12183741867648029,0.7040059347181007,0.6756026416332863,0.8596806587171444,0.14031934128285553,0.25310606980238326,0.428047762674252,0.9087531991290719,0.7371847067588777,0.0,2019-01-07
30,0.15526315789473685,0.1442477876106195,0.15145289110654536,0.14843062481666178,0.11936344169261712,0.11431348133750455,0.12630610501412892,0.7203264094955489,0.7278615147794385,0.8279901607960412,0.1720098392039587,0.32040124383988555,0.4406589975926599,0.8872082585278269,0.6467465918824782,0.0,2019-01-08
31,0.15409356725146198,0.14513274336283186,0.15556207807455236,0.1542974479319448,0.1223160785445615,0.11959789838126803,0.13118003986769183,0.7336795252225519,0.8019530991699628,0.8419030623223792,0.1580969376776207,0.41005669609172735,0.4539948202307109,0.9312724416517042,0.6404030319393255,1.0,2019-01-09
32,0.15380116959064324,0.14395280235988203,0.15468153800997947,0.15195071868583157,0.09017054303659033,0.12457861329607958,0.13466298657203563,0.7069732937685459,0.8593703884988478,0.836337901711844,0.16366209828815592,0.49189725733040923,0.46682263862225837,0.856502900151912,0.6029173013384048,1.0,2019-01-10
33,0.1523391812865497,0.14159292035398233,0.1523334311711183,0.1487239659724259,0.08853760430578622,0.1283748899079786,0.13664541850123768,0.6995548961424332,0.8885637237433436,0.823990201607219,0.17600979839278091,0.5521511088906781,0.4782100044238149,0.856502900151912,0.5617877519322739,1.0,2019-01-11
34,0.14883040935672512,0.14041297935103245,0.15027883768711475,0.1472572601936051,0.07309788706487291,0.13204968566829692,0.13766949245361548,0.6669139465875371,0.9079997513172913,0.8129003802707285,0.18709961972927136,0.6086989507608207,0.48788670185935834,0.8772722172351873,0.5365981995282744,0.0,2019-01-14
35,0.14883040935672512,0.1407079646017699,0.15057235104197242,0.14696391903784098,0.08801790017843453,0.13450967291280755,0.1379761670061992,0.6275964391691393,0.890105959261452,0.8097982913542286,0.19020170864577127,0.6451975565582684,0.4959300705507327,0.8934722845601426,0.5396132738194357,1.0,2019-01-15
36,0.14853801169590644,0.1383480825958702,0.15027883768711475,0.14696391903784098,0.06026690936209863,0.1353904090867681,0.1378392587237957,0.6112759643916914,0.8182428727204691,0.7783417140529792,0.22165828594702064,0.6571878122599619,0.5024993786879158,0.8808722321962884,0.5217271289385486,1.0,2019-01-16
37,0.14795321637426903,0.14277286135693215,0.15057235104197242,0.150777354062775,0.08098541908757306,0.135997813344672,0.1382554599023022,0.6186943620178041,0.773378603671132,0.7770689412096442,0.22293105879035574,0.6649254762273378,0.5083636390937931,0.9002810085083122,0.6070104030812484,0.0,2019-01-17
38,0.15555555555555553,0.14572271386430677,0.15702964484884063,0.15341742446465237,0.11573364621245805,0.13678743887994702,0.13905500427153844,0.6142433234421365,0.7461113324609471,0.7931499365571699,0.20685006344283005,0.675270194162561,0.5138506791122158,0.9253815080789936,0.703576983086561,1.0,2019-01-18
39,0.15409356725146198,0.1454277286135693,0.15497505136483708,0.1548841302434731,0.07051021097651822,0.13727336228627005,0.1399859805918819,0.6224035608308605,0.7412269131091501,0.849452857415348,0.15054714258465188,0.6810073545430351,0.5189903338989618,0.8791781075087114,0.6941042083888214,1.0,2019-01-21
40,0.15380116959064324,0.14513274336283186,0.1540945113002642,0.15048401290701077,0.10381653026171234,0.1374859537765364,0.14000788591706642,0.5964391691394658,0.7208445861674655,0.7853102893490687,0.21468971065093118,0.6822544370301795,0.5228714488139027,0.8641984786922413,0.6270464218247545,0.0,2019-01-22
41,0.15438596491228065,0.1454277286135693,0.15585559142941008,0.1537107656204165,0.08636911172304024,0.13742521335074606,0.14059385336575325,0.6105341246290801,0.7162815244791787,0.832348172597674,0.16765182740232595,0.6795107410998682,0.5261806984185543,0.9127580789946137,0.6813331238039018,0.0,2019-01-23
42,0.15526315789473685,0.1454277286135693,0.1576166715585559,0.1548841302434731,0.05960831159557509,0.13772891547969798,0.14140982672887775,0.6216617210682491,0.7225447419142794,0.849452857415348,0.15054714258465188,0.6824386063603045,0.5290514563932528,0.8880722621184906,0.7094972020907526,1.0,2019-01-24
43,0.15409356725146198,0.1454277286135693,0.15115937775168775,0.14637723672631267,0.11168487577569805,0.1374859537765364,0.14058290070316082,0.6038575667655787,0.6754826720606728,0.7254438924872086,0.27455610751279125,0.6766501540123224,0.5300393218419207,0.8664721723518841,0.5480485433712291,1.0,2019-01-28
44,0.15350877192982457,0.14572271386430677,0.15526856471969475,0.15312408330888824,0.09987954209311461,0.13809335803444026,0.14105934152592492,0.6216617210682492,0.680685935680704,0.823795830188837,0.176204169811163,0.6833004128941607,0.5307430494739626,0.9427077832928493,0.6530441686455991,0.0,2019-01-29
45,0.1596491228070175,0.14985250737463127,0.1593777516877018,0.1557641537107656,0.1065230792844934,0.13900446442129602,0.14191912553941854,0.6283382789317508,0.7057499120368345,0.8622813710286044,0.13771862897139556,0.694175827730577,0.5315442774948442,0.9198371000105597,0.7362354935219202,0.0,2019-01-30
46,0.16052631578947366,0.15014749262536872,0.16025829175227474,0.15547081255500148,0.10787614524687614,0.13988520059525664,0.14255985630106677,0.6179525222551928,0.7225472869642151,0.8135148228250217,0.1864851771749782,0.7043946108594472,0.5322129655084472,0.9039123279473357,0.7145470326134361,0.0,2019-01-31
47,0.15643274853801167,0.1489675516224189,0.15820369826827124,0.15781754180111465,0.07597586337203724,0.1406140857047413,0.143479879958818,0.6172106824925815,0.7501008555522041,0.8347651389306056,0.16523486106939433,0.7123415999270346,0.5330281652123816,0.8904722720925584,0.6765943947500174,1.0,2019-02-01
48,0.16023391812865498,0.15191740412979352,0.1605518051071324,0.16045761220299207,0.08831403976946159,0.14134297081422584,0.14476134148211434,0.6201780415430268,0.783559413689844,0.8632109734643474,0.13678902653565256,0.720160230145984,0.5342067601133134,0.8923922800718127,0.738327389768151,1.0,2019-02-04
49,0.1608187134502924,0.15162241887905606,0.16289991194599351,0.1607509533587562,0.06149130058669006,0.14195037507212968,0.1459661343672647,0.6320474777448072,0.7829310625827104,0.8481371124293731,0.1518628875706268,0.7262052586586565,0.535493023487134,0.8743267504488318,0.7381975839141508,1.0,2019-02-05
50,0.1596491228070175,0.1489675516224189,0.1576166715585559,0.1542974479319448,0.11053180831176243,0.14234518783976727,0.1458566077413419,0.607566765578635,0.783559413689844,0.7866260343350436,0.21337396566495626,0.7289462906325248,0.535638093154976,0.8491921005385987,0.5846293074688519,1.0,2019-02-06
51,0.15730994152046787,0.1489675516224189,0.15027883768711475,0.14989733059548252,0.09194404379862842,0.14195037507212968,0.1448544391141487,0.5934718100890207,0.7416955211770693,0.7446866629070917,0.25531333709290815,0.7203644260080964,0.5342244737550556,0.8799122282066617,0.48148016080358297,1.0,2019-02-07
52,0.14853801169590644,0.1424778761061947,0.15086586439683008,0.15048401290701077,0.05970195010006182,0.1414948218787018,0.14403298941972797,0.6164688427299702,0.6970283258840602,0.7559213308896099,0.24407866911039006,0.7111187825692529,0.5318594283155177,0.8808722321962889,0.43004070538150796,0.0,2019-02-08
53,0.15263157894736842,0.14129793510324487,0.14881127091282653,0.1472572601936051,0.05858287612439197,0.14158593251738735,0.14269128825217398,0.5912462908011868,0.6976966629707384,0.7268433666995635,0.2731566333004364,0.7100515588955041,0.5283747008492474,0.868272179832435,0.3873791464569488,1.0,2019-02-11
54,0.15438596491228065,0.1489675516224189,0.15644261813912536,0.15693751833382222,0.1270910166263611,0.14198074528502494,0.14314034741845738,0.6090504451038574,0.694633451323462,0.8173815733822083,0.18261842661779162,0.7129739972624787,0.5257845745076578,0.934872456612806,0.6083390063875809,1.0,2019-02-12
55,0.1619883040935672,0.15309734513274334,0.16348693865570885,0.1607509533587562,0.11994821311039167,0.14249703890424317,0.14423013734638895,0.6194362017804154,0.6882347425491514,0.8488827012547588,0.151117298745241,0.7174288406304639,0.5244055179614807,0.9251009874326745,0.7214794843715902,0.0,2019-02-13
56,0.1637426900584795,0.16135693215339234,0.16524801878485468,0.17072455265473743,0.14514781536572405,0.1440762899747932,0.14708878228297295,0.6387240356083087,0.7378164076696908,0.9173370752854938,0.08266292471450615,0.7355020492711768,0.525367656208205,0.9072723419110303,0.8367121265998294,0.0,2019-02-14
57,0.17134502923976605,0.16194690265486725,0.17317287936601117,0.16955118803168082,0.10910262196154524,0.14529109849060082,0.14944360474031226,0.6290801186943619,0.7438540422208438,0.8474077320567128,0.1525922679432871,0.7484149482146236,0.527500001225347,0.8743267504488319,0.8232539878086604,0.0,2019-02-15
58,0.16842105263157894,0.15958702064896754,0.1696507191077194,0.1683778234086242,0.06642786414950794,0.14611109423877108,0.15136032069396066,0.6253709198813056,0.7319393485055363,0.8382620263910184,0.16173797360898146,0.755942665855807,0.5299905216768219,0.8607121484141225,0.7364808788882575,0.0,2019-02-18
59,0.17134502923976605,0.1663716814159292,0.1746404461402994,0.1754180111469639,0.09700719660915996,0.1476296048835307,0.1544434952136864,0.6594955489614244,0.7449508956335736,0.8753828317400141,0.12461716825998581,0.7719797363976753,0.5336072473641856,0.9179009575104717,0.7950718721124942,1.0,2019-02-19
60,0.17865497076023387,0.16932153392330382,0.174933959495157,0.17160457612202987,0.09090213295583183,0.14942144744434702,0.15654093010010728,0.6609792284866468,0.7680788281273342,0.8350551066628559,0.16494489333714404,0.7914994978248826,0.5370475652430238,0.882312238180729,0.7144752411558011,1.0,2019-02-20
61,0.17485380116959062,0.16725663716814157,0.17434693278544172,0.17571135230272802,0.07306055679248288,0.15209402617912401,0.15908194782151547,0.6698813056379822,0.8143187372790748,0.841511396607142,0.15848860339285792,0.8220778746434565,0.540742264368727,0.8958482944344694,0.677337703833772,0.0,2019-02-21
62,0.1789473684210526,0.16961651917404127,0.1778690930437335,0.17277794074508654,0.052294497893237916,0.15440216235915863,0.16059341525924947,0.6706231454005935,0.8493586959663587,0.8292937645945174,0.17070623540548246,0.8471593915245652,0.5438235954874905,0.8891008378216627,0.6675530295194267,0.0,2019-02-22
63,0.17309941520467834,0.1622418879056047,0.17229233930143822,0.1677911410970959,0.08897576577110161,0.15652807726182208,0.16075770519813365,0.6335311572700297,0.881886014177822,0.7949544201505236,0.20504557984947624,0.8692444138652631,0.5454309998559106,0.8549521244763602,0.5630419486230726,1.0,2019-02-25
64,0.17017543859649123,0.16342182890855458,0.17141179923686528,0.16661777647403928,0.07294543774019632,0.15753029428736345,0.16031959869444262,0.6209198813056379,0.8575845351094311,0.7664951360496268,0.23350486395037306,0.8776641041295328,0.5456900296428728,0.8998541292639128,0.552769102959356,0.0,2019-02-26
65,0.17134502923976605,0.1646017699115044,0.17229233930143822,0.17219125843355818,0.07842443727221235,0.15871473259027594,0.16074127620424533,0.6097922848664687,0.8349465501439359,0.8014795617157766,0.19852043828422328,0.8880283106932314,0.5458233124711579,0.913428889235812,0.6024976446635368,1.0,2019-02-27
66,0.18099415204678362,0.1702064896755162,0.17170531259172295,0.17189791727779405,0.17004773269689738,0.1588362134418567,0.16089461348053713,0.6120178041543026,0.77056180057134,0.7825176877461831,0.21748231225381676,0.886093477688358,0.5456838854478996,0.8910177289048465,0.6250234171958928,1.0,2019-02-28
67,0.17456140350877195,0.1646017699115044,0.17229233930143822,0.1677911410970959,0.06350755239376721,0.15865399216448553,0.160259359050185,0.6045994065281899,0.7191235218953405,0.7396977965019373,0.26030220349806255,0.880139632229139,0.5445823548638403,0.879620053079384,0.5558095167014515,1.0,2019-03-01
68,0.1681286549707602,0.15899705014749263,0.17023774581743467,0.1683778234086242,0.014383207967573128,0.15865399216448553,0.1597664892335326,0.5882789317507418,0.6678778497227524,0.7309554020395702,0.26904459796042973,0.8765571127058474,0.5428751670522534,0.8743267504488318,0.5095769545051042,1.0,2019-03-06
69,0.17076023391812864,0.16076696165191742,0.1705312591722924,0.16867116456438833,0.04443616273162495,0.15795547726789608,0.15932838272984157,0.5986646884272997,0.6051079478303265,0.7439448781063258,0.25605512189367413,0.8652241552580549,0.540777013977151,0.8826722396768394,0.5375784758798243,1.0,2019-03-07
70,0.16725146198830412,0.15899705014749263,0.16759612562371584,0.1674977999413317,0.07932745447583708,0.1575302942873634,0.15879717859411624,0.5853115727002967,0.5559290913744872,0.7320763212940616,0.26792367870593825,0.8575780980516177,0.5382147666537458,0.8643121633752235,0.5119867913687494,1.0,2019-03-08
71,0.17309941520467834,0.17050147492625364,0.17640152626944527,0.179524787327662,0.11410821524593351,0.15792510705500087,0.1605879389279533,0.6231454005934717,0.5617637802264418,0.8537290286197665,0.14627097138023334,0.8590960010178916,0.5372766810514618,0.9290379496068836,0.7306235518365947,1.0,2019-03-11
72,0.18187134502923977,0.1725663716814159,0.1790431464631641,0.17688471692578464,0.10906758572824063,0.15835029003553355,0.1618146371382882,0.6290801186943619,0.5616648871950527,0.8290866860858289,0.17091331391417103,0.8609846646926957,0.5368828795873432,0.8792722255469104,0.751761327642184,1.0,2019-03-12
73,0.17953216374269007,0.17433628318584068,0.18197828001174055,0.18333822235259603,0.10279735126076217,0.15995991131897877,0.16416945959562762,0.6483679525222552,0.5949935252468481,0.8647434089947843,0.13525659100521556,0.8767382718335224,0.537767091847251,0.9096723518850979,0.8086877487654601,0.0,2019-03-13
74,0.18567251461988302,0.17522123893805305,0.1863809803346052,0.18451158697565265,0.06459263288117129,0.1618124943055855,0.16645308974611722,0.637240356083086,0.6395462368722316,0.8597869378260261,0.14021306217397378,0.8951389764111877,0.5394927053762765,0.8821813285457798,0.8126498363500474,0.0,2019-03-14
75,0.18596491228070175,0.1772861356932153,0.18872908717346643,0.18509826928718096,0.10289370090234987,0.16314878367297395,0.16851219031346515,0.6394658753709199,0.6663501896780224,0.8576060905117731,0.1423939094882269,0.9077798921532425,0.541641640842936,0.896712298025134,0.7979682662153151,0.0,2019-03-15
76,0.1880116959064327,0.1820058997050147,0.19019665394775465,0.19067175124669986,0.16704921506324458,0.16509247729826623,0.1713708352500492,0.6639465875370919,0.7122124704484909,0.8785516809771234,0.12144831902287645,0.9267752001222505,0.5447168971383746,0.9096723518850979,0.8015051765848342,1.0,2019-03-18
77,0.19356725146198825,0.1896755162241888,0.19401232756090403,0.1956585508946905,0.12005645004542198,0.16797764752330954,0.17480997130402398,0.6750741839762611,0.7772970353804131,0.8759825726427615,0.12401742735723849,0.9562873424212066,0.5488957785265854,0.9020487907910013,0.7934731298416762,0.0,2019-03-19
78,0.19736842105263155,0.19085545722713868,0.1975344878191958,0.1930184804928131,0.11822101022807754,0.17052874540650567,0.17723598606821317,0.6676557863501483,0.8247303370745791,0.8302790574987614,0.16972094250123854,0.9813307586730495,0.5530120363271971,0.8913953528518153,0.7561848711203409,0.0,2019-03-20
79,0.19327485380116957,0.1837758112094395,0.18667449368946287,0.1886183631563508,0.14272760413060506,0.17259391988337877,0.17838053930910602,0.6594955489614244,0.8560038786052844,0.8094305675489925,0.1905694324510074,1.0,0.556031632029394,0.8664721723518841,0.6273069793290704,1.0,2019-03-21
80,0.18333333333333332,0.17463126843657814,0.17640152626944527,0.17131123496626574,0.1929232648096907,0.17298873265101625,0.17592166655714003,0.5853115727002968,0.8446679116929153,0.7083392076695338,0.29166079233046605,0.9976372919978695,0.5552784629705644,0.8503976869441766,0.41288727305356265,0.0,2019-03-22
81,0.17105263157894737,0.16843657817109145,0.17434693278544172,0.17483132883543553,0.1937793584865682,0.17250280924469316,0.17404876125386082,0.6008902077151335,0.7837370895389321,0.7261420428879296,0.27385795711207034,0.986495745244496,0.5525470786237351,0.899244722342598,0.3927504125413975,0.0,2019-03-25
82,0.1812865497076023,0.18053097345132743,0.1843263868506017,0.1892050454678791,0.16616955534848957,0.1737783581862913,0.17494687958642735,0.6209198813056379,0.7710385650217007,0.8024964250468273,0.19750357495317258,0.9936642877491,0.5508224227413402,0.9276724266906036,0.5947809243521874,0.0,2019-03-26
83,0.18654970760233922,0.17551622418879056,0.179923686527737,0.17483132883543553,0.11117789313782003,0.17289762201233075,0.1729315896694486,0.5816023738872403,0.7089097372735691,0.7346478419367187,0.26535215806328116,0.9763085494976602,0.547383402835016,0.847413269616643,0.46849753523078586,0.0,2019-03-27
84,0.17573099415204677,0.17374631268436577,0.17581449955973,0.1830448811968319,0.12026061952402445,0.1727457709478548,0.17260848612297647,0.6008902077151335,0.66766334933096,0.7734184608567809,0.226581539143219,0.9664643681839804,0.5441820296644693,0.8952722920406935,0.4928222700305276,1.0,2019-03-28
85,0.1891812865497076,0.1790560471976401,0.18461990020545932,0.1830448811968319,0.08321147119646233,0.17253317945758848,0.17231276423298497,0.5867952522255193,0.6274584533484246,0.7734184608567809,0.226581539143219,0.9563011935153307,0.5411534905551156,0.8923922800718123,0.5800750624197334,1.0,2019-03-29
86,0.18859649122807012,0.17758112094395276,0.1860874669797476,0.1824581988853036,0.06357136839014346,0.17168281349652306,0.17194585003614382,0.5727002967359051,0.5759281891217718,0.7706491309339194,0.22935086906608051,0.9402325484691723,0.5381604438891463,0.894552289048473,0.590118108616572,1.0,2019-04-01
87,0.18567251461988302,0.17640117994100293,0.18579395362488993,0.18568495159870926,0.054750371008684816,0.17065022625808648,0.1723346695581695,0.5875370919881305,0.5328987480502378,0.785880445509658,0.21411955449034192,0.9228370895810789,0.5357280779881796,0.8944252296969046,0.6180918838894662,0.0,2019-04-02
88,0.19005847953216373,0.17935103244837755,0.18227179336659816,0.17717805808154877,0.0901634523703263,0.16901023476174618,0.17132154826838408,0.5771513353115726,0.4978090547717623,0.7568024813196113,0.2431975186803886,0.8991155180446793,0.5322977006783494,0.8775491414629645,0.5914134302491426,0.0,2019-04-03
89,0.18157894736842103,0.17817109144542773,0.18051071323745232,0.1874449985332942,0.08443106579387516,0.16888875391016536,0.17252086482223833,0.6468842729970327,0.5110291833721051,0.8371130490825971,0.1628869509174028,0.8907802895670418,0.5299227981210983,0.9033503743924326,0.6499496266616541,0.0,2019-04-04
90,0.19005847953216373,0.18289085545722714,0.18990314059289704,0.19096509240246404,0.08955678330673639,0.17092355817414326,0.1743992464568137,0.6468842729970327,0.5844295691296941,0.8620370183883511,0.1379629816116488,0.9053071340600285,0.5287962081216575,0.894120287253141,0.737946022181599,0.0,2019-04-05
91,0.195906432748538,0.18849557522123897,0.1984150278837687,0.19624523320621876,0.09032299236126695,0.17314058371549226,0.1768964535278526,0.6238872403560831,0.6586762702252613,0.8816120079800849,0.118387992019915,0.9211527551634111,0.5292640596376748,0.9327124476361452,0.8014642818167077,1.0,2019-04-08
92,0.19561403508771927,0.18702064896755163,0.19489286762547697,0.19536520973892632,0.06711836991421963,0.1737783581862913,0.17882959847538932,0.6580118694362018,0.6771054309266381,0.8410864354936594,0.15891356450634056,0.9224758100704529,0.5304862516664902,0.8664721723518841,0.7682403612932593,1.0,2019-04-09
93,0.20116959064327486,0.19056047197640122,0.19606692104490753,0.19096509240246404,0.10432872662478446,0.17544871989552688,0.17982629077128648,0.6261127596439169,0.7166159989357908,0.8173815733822083,0.1826184266177916,0.934667697225632,0.5313230679970119,0.888072262118491,0.7374036506340866,1.0,2019-04-10
